distance_m,rssi_dbm,timestamp,name,address
5.0,-57.48,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-60.07,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-58.25,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-60.7,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-59.81,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-58.44,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-66.8,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-62.25,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-62.85,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-63.52,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-62.07,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-54.99,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-64.43,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-57.1,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-67.7,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-62.31,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-60.32,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-58.62,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-58.12,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-57.8,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-62.36,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-62.82,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-57.54,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-61.73,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-66.07,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-65.5,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-64.65,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-58.98,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-60.4,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-58.21,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-62.68,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-60.33,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-58.47,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
5.0,-62.21,2026-08-24T14:18:24.835801,PhoneKey(synthetic),synthetic
